id,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_placar,visitante_placar,mandante_estado,visitante_estado
211,18,2003-07-13,16:00,Criciuma,Juventude,ausente,ausente,ausente,ausente,Criciuma, Heriberto Hulse,3,0,SC,RS
212,18,2003-07-13,16:00,Figueirense,Parana,ausente,ausente,ausente,ausente,Figueirense, Orlando Scarpelli,4,2,SC,PR
213,18,2003-07-13,16:00,Sao Caetano,Guarani,ausente,ausente,ausente,ausente,Guarani, Anacleto Campanella,0,2,SP,SP
214,18,2003-07-13,16:00,Fluminense,Sao Paulo,ausente,ausente,ausente,ausente,Sao Paulo, Maracanã,1,3,RJ,SP
215,18,2003-07-13,18:00,Gremio,Cruzeiro,ausente,ausente,ausente,ausente,Cruzeiro, Olímpico,0,1,RS,MG
216,18,2003-07-13,18:00,Vitoria,Santos,ausente,ausente,ausente,ausente,Vitoria, Barradão,2,0,BA,SP
217,19,2003-07-16,20:30,Flamengo,Fortaleza,ausente,ausente,ausente,ausente,Fortaleza, Maracanã,0,2,RJ,CE
218,19,2003-07-16,20:30,Juventude,Figueirense,ausente,ausente,ausente,ausente,Figueirense, Alfredo Jaconi,1,2,RS,SC
219,19,2003-07-16,20:30,Bahia,Sao Caetano,ausente,ausente,ausente,ausente,ausente, Fonte Nova,0,0,BA,SP
220,19,2003-07-16,20:30,Coritiba,Fluminense,ausente,ausente,ausente,ausente,Coritiba, Couto Pereira,3,0,PR,RJ
221,19,2003-07-16,20:30,Guarani,Vitoria,ausente,ausente,ausente,ausente,ausente, Brinco de Ouro,2,2,SP,BA
222,19,2003-07-16,20:30,Internacional,Atletico-MG,ausente,ausente,ausente,ausente,ausente, Beira Rio,3,3,RS,MG
223,19,2003-07-16,21:40,Santos,Ponte Preta,ausente,ausente,ausente,ausente,Santos, Vila Belmiro,2,1,SP,SP
224,19,2003-07-16,21:40,Cruzeiro,Vasco,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,4,1,MG,RJ
225,19,2003-07-16,21:40,Goias,Corinthians,ausente,ausente,ausente,ausente,ausente, Serra Dourada,1,1,GO,SP
226,19,2003-07-17,20:30,Paysandu,Gremio,ausente,ausente,ausente,ausente,ausente, Mangueirão,1,1,PA,RS
227,19,2003-07-17,20:30,Sao Paulo,Athletico-PR,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,2,0,SP,PR
229,20,2003-07-19,16:00,Fluminense,Santos,ausente,ausente,ausente,ausente,Santos,  Giulite Coutinho,1,4,RJ,SP
230,20,2003-07-19,16:00,Corinthians,Guarani,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,1,0,SP,SP
231,20,2003-07-19,16:00,Fortaleza,Atletico-MG,ausente,ausente,ausente,ausente,Fortaleza, Castelão,4,3,CE,MG
232,20,2003-07-19,18:00,Internacional,Figueirense,ausente,ausente,ausente,ausente,Internacional, Beira Rio,3,0,RS,SC
233,20,2003-07-20,16:00,Juventude,Paysandu,ausente,ausente,ausente,ausente,Juventude, Alfredo Jaconi,2,0,RS,PA
234,20,2003-07-20,16:00,Athletico-PR,Bahia,ausente,ausente,ausente,ausente,Athletico-PR, Arena da Baixada,2,1,PR,BA
235,20,2003-07-20,16:00,Ponte Preta,Coritiba,ausente,ausente,ausente,ausente,ausente, Moisés Lucarelli,1,1,SP,PR
236,20,2003-07-20,16:00,Criciuma,Flamengo,ausente,ausente,ausente,ausente,Criciuma, Heriberto Hulse,4,3,SC,RJ
237,20,2003-07-20,16:00,Goias,Sao Caetano,ausente,ausente,ausente,ausente,Goias, Serra Dourada,2,1,GO,SP
238,20,2003-07-20,16:00,Vitoria,Sao Paulo,ausente,ausente,ausente,ausente,Sao Paulo, Barradão,0,2,BA,SP
239,20,2003-07-20,18:00,Cruzeiro,Parana,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,5,1,MG,PR
240,20,2003-07-20,18:00,Vasco,Gremio,ausente,ausente,ausente,ausente,Vasco, São Januário,2,0,RJ,RS
241,21,2003-07-23,20:30,Parana,Fortaleza,ausente,ausente,ausente,ausente,Parana, Pinheirão,4,1,PR,CE
242,21,2003-07-23,20:30,Atletico-MG,Juventude,ausente,ausente,ausente,ausente,Atletico-MG, Mineirão,2,1,MG,RS
243,21,2003-07-23,20:30,Paysandu,Cruzeiro,ausente,ausente,ausente,ausente,Paysandu, Mangueirão,3,0,PA,MG
244,21,2003-07-23,20:30,Guarani,Athletico-PR,ausente,ausente,ausente,ausente,Guarani, Brinco de Ouro,1,0,SP,PR
245,21,2003-07-23,21:40,Figueirense,Vasco,ausente,ausente,ausente,ausente,ausente, Orlando Scarpelli,0,0,SC,RJ
246,21,2003-07-23,21:40,Santos,Goias,ausente,ausente,ausente,ausente,ausente, Vila Belmiro,3,3,SP,GO
247,21,2003-07-23,21:40,Bahia,Corinthians,ausente,ausente,ausente,ausente,ausente, Fonte Nova,0,0,BA,SP
248,21,2003-07-24,20:30,Coritiba,Vitoria,ausente,ausente,ausente,ausente,ausente, Couto Pereira,1,1,PR,BA
249,21,2003-07-24,20:30,Gremio,Criciuma,ausente,ausente,ausente,ausente,Criciuma, Olímpico,0,2,RS,SC
250,21,2003-07-24,20:30,Flamengo,Internacional,ausente,ausente,ausente,ausente,Flamengo, Maracanã,2,1,RJ,RS
251,21,2003-07-24,20:30,Sao Caetano,Fluminense,ausente,ausente,ausente,ausente,Sao Caetano, Anacleto Campanella,2,0,SP,RJ
252,21,2003-07-24,20:30,Sao Paulo,Ponte Preta,ausente,ausente,ausente,ausente,Ponte Preta, Morumbi,1,2,SP,SP
253,22,2003-07-26,16:00,Santos,Vasco,ausente,ausente,ausente,ausente,Santos, Vila Belmiro,2,1,SP,RJ
254,22,2003-07-26,16:00,Goias,Atletico-MG,ausente,ausente,ausente,ausente,ausente, Serra Dourada,1,1,GO,MG
255,22,2003-07-26,16:00,Athletico-PR,Paysandu,ausente,ausente,ausente,ausente,ausente, Arena da Baixada,1,1,PR,PA
256,22,2003-07-27,09:00,Fortaleza,Ponte Preta,ausente,ausente,ausente,ausente,Ponte Preta, Castelão,2,3,CE,SP
257,22,2003-07-27,16:00,Juventude,Fluminense,ausente,ausente,ausente,ausente,Juventude, Alfredo Jaconi,2,1,RS,RJ
258,22,2003-07-27,16:00,Flamengo,Sao Paulo,ausente,ausente,ausente,ausente,ausente, Maracanã,1,1,RJ,SP
259,22,2003-07-27,16:00,Criciuma,Coritiba,ausente,ausente,ausente,ausente,Coritiba, Heriberto Hulse,2,3,SC,PR
260,22,2003-07-27,16:00,Guarani,Figueirense,ausente,ausente,ausente,ausente,Guarani, Brinco de Ouro,3,0,SP,SC
261,22,2003-07-27,16:00,Vitoria,Parana,ausente,ausente,ausente,ausente,Parana, Barradão,0,3,BA,PR
262,22,2003-07-27,16:00,Corinthians,Gremio,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,1,0,SP,RS
263,22,2003-07-27,18:00,Cruzeiro,Bahia,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,5,2,MG,BA
264,22,2003-07-27,18:00,Internacional,Sao Caetano,ausente,ausente,ausente,ausente,ausente, Beira Rio,0,0,RS,SP
179,15,2003-07-30,20:30,Athletico-PR,Santos,ausente,ausente,ausente,ausente,Santos, Arena da Baixada,0,2,PR,SP
180,15,2003-07-30,20:30,Goias,Ponte Preta,ausente,ausente,ausente,ausente,ausente, Serra Dourada,0,0,GO,SP
228,19,2003-07-31,20:30,Parana,Criciuma,ausente,ausente,ausente,ausente,Parana, Pinheirão,2,1,PR,SC
265,23,2003-08-02,16:00,Fluminense,Cruzeiro,ausente,ausente,ausente,ausente,ausente,  Giulite Coutinho,2,2,RJ,MG
266,23,2003-08-02,16:00,Gremio,Santos,ausente,ausente,ausente,ausente,Gremio, Olímpico,2,0,RS,SP
267,23,2003-08-02,18:00,Sao Paulo,Internacional,ausente,ausente,ausente,ausente,Internacional, Morumbi,0,2,SP,RS
268,23,2003-08-02,18:00,Sao Caetano,Juventude,ausente,ausente,ausente,ausente,ausente, Anacleto Campanella,1,1,SP,RS
269,23,2003-08-03,16:00,Figueirense,Goias,ausente,ausente,ausente,ausente,Goias, Orlando Scarpelli,0,1,SC,GO
270,23,2003-08-03,16:00,Parana,Corinthians,ausente,ausente,ausente,ausente,ausente, Arena da Baixada,1,1,PR,SP
271,23,2003-08-03,16:00,Paysandu,Guarani,ausente,ausente,ausente,ausente,Paysandu, Mangueirão,6,1,PA,SP
272,23,2003-08-03,16:00,Coritiba,Fortaleza,ausente,ausente,ausente,ausente,ausente, Couto Pereira,1,1,PR,CE
273,23,2003-08-03,16:00,Bahia,Criciuma,ausente,ausente,ausente,ausente,ausente, Fonte Nova,2,2,BA,SC
274,23,2003-08-03,16:00,Ponte Preta,Flamengo,ausente,ausente,ausente,ausente,ausente, Moisés Lucarelli,1,1,SP,RJ
275,23,2003-08-03,18:00,Vasco,Athletico-PR,ausente,ausente,ausente,ausente,Vasco, São Januário,2,1,RJ,PR
276,23,2003-08-03,18:00,Atletico-MG,Vitoria,ausente,ausente,ausente,ausente,Atletico-MG, Mineirão,1,0,MG,BA
277,24,2003-08-06,20:30,Vitoria,Paysandu,ausente,ausente,ausente,ausente,ausente, Barradão,1,1,BA,PA
278,24,2003-08-06,20:30,Athletico-PR,Parana,ausente,ausente,ausente,ausente,Athletico-PR, Arena da Baixada,1,0,PR,PR
279,24,2003-08-06,20:30,Criciuma,Sao Caetano,ausente,ausente,ausente,ausente,Sao Caetano, Heriberto Hulse,0,1,SC,SP
280,24,2003-08-06,20:30,Fortaleza,Fluminense,ausente,ausente,ausente,ausente,Fortaleza, Castelão,3,1,CE,RJ
281,24,2003-08-06,20:30,Juventude,Ponte Preta,ausente,ausente,ausente,ausente,ausente, Alfredo Jaconi,0,0,RS,SP
282,24,2003-08-06,21:40,Santos,Atletico-MG,ausente,ausente,ausente,ausente,ausente, Vila Belmiro,3,3,SP,MG
283,24,2003-08-06,21:40,Goias,Vasco,ausente,ausente,ausente,ausente,Goias, Serra Dourada,3,1,GO,RJ
284,24,2003-08-06,21:40,Cruzeiro,Sao Paulo,ausente,ausente,ausente,ausente,ausente, Mineirão,1,1,MG,SP
288,24,2003-08-07,15:00,Internacional,Coritiba,ausente,ausente,ausente,ausente,Internacional, Beira Rio,1,0,RS,PR
285,24,2003-08-07,20:30,Flamengo,Bahia,ausente,ausente,ausente,ausente,Flamengo, Maracanã,6,0,RJ,BA
286,24,2003-08-07,20:30,Corinthians,Figueirense,ausente,ausente,ausente,ausente,Figueirense, Pacaembu,0,1,SP,SC
287,24,2003-08-07,20:30,Guarani,Gremio,ausente,ausente,ausente,ausente,Guarani, Brinco de Ouro,2,0,SP,RS
289,25,2003-08-09,16:00,Fluminense,Criciuma,ausente,ausente,ausente,ausente,ausente, Maracanã,1,1,RJ,SC
290,25,2003-08-09,16:00,Sao Caetano,Cruzeiro,ausente,ausente,ausente,ausente,Sao Caetano, Anacleto Campanella,2,0,SP,MG
291,25,2003-08-09,16:00,Parana,Santos,ausente,ausente,ausente,ausente,Santos, Couto Pereira,1,2,PR,SP
292,25,2003-08-09,18:00,Sao Paulo,Juventude,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,3,1,SP,RS
293,25,2003-08-10,16:00,Paysandu,Goias,ausente,ausente,ausente,ausente,ausente, Mangueirão,2,2,PA,GO
294,25,2003-08-10,16:00,Ponte Preta,Internacional,ausente,ausente,ausente,ausente,Internacional, Moisés Lucarelli,1,4,SP,RS
295,25,2003-08-10,16:00,Coritiba,Flamengo,ausente,ausente,ausente,ausente,Coritiba, Couto Pereira,5,0,PR,RJ
296,25,2003-08-10,16:00,Atletico-MG,Corinthians,ausente,ausente,ausente,ausente,Corinthians, Mineirão,2,3,MG,SP
297,25,2003-08-10,16:00,Figueirense,Vitoria,ausente,ausente,ausente,ausente,Vitoria, Orlando Scarpelli,1,2,SC,BA
298,25,2003-08-10,16:00,Bahia,Fortaleza,ausente,ausente,ausente,ausente,Bahia, Fonte Nova,1,0,BA,CE
299,25,2003-08-10,18:00,Vasco,Guarani,ausente,ausente,ausente,ausente,ausente, São Januário,0,0,RJ,SP
300,25,2003-08-10,18:00,Gremio,Athletico-PR,ausente,ausente,ausente,ausente,ausente, Olímpico,1,1,RS,PR
301,26,2003-08-16,16:00,Vasco,Vitoria,ausente,ausente,ausente,ausente,Vasco, São Januário,1,0,RJ,BA
302,26,2003-08-16,16:00,Bahia,Internacional,ausente,ausente,ausente,ausente,Internacional, Fonte Nova,1,3,BA,RS
303,26,2003-08-16,16:00,Figueirense,Santos,ausente,ausente,ausente,ausente,Figueirense, Orlando Scarpelli,1,0,SC,SP
304,26,2003-08-16,16:00,Coritiba,Juventude,ausente,ausente,ausente,ausente,Coritiba, Couto Pereira,1,0,PR,RS
305,26,2003-08-16,18:00,Atletico-MG,Athletico-PR,ausente,ausente,ausente,ausente,Athletico-PR, Mineirão,1,2,MG,PR
306,26,2003-08-16,18:00,Sao Paulo,Criciuma,ausente,ausente,ausente,ausente,ausente,  Santa Cruz,0,0,SP,SC
307,26,2003-08-17,16:00,Paysandu,Corinthians,ausente,ausente,ausente,ausente,ausente, Mangueirão,2,2,PA,SP
308,26,2003-08-17,16:00,Sao Caetano,Fortaleza,ausente,ausente,ausente,ausente,Sao Caetano, Anacleto Campanella,3,0,SP,CE
309,26,2003-08-17,16:00,Ponte Preta,Cruzeiro,ausente,ausente,ausente,ausente,Cruzeiro, Moisés Lucarelli,1,3,SP,MG
310,26,2003-08-17,16:00,Parana,Guarani,ausente,ausente,ausente,ausente,ausente, Pinheirão,0,0,PR,SP
311,26,2003-08-17,16:00,Gremio,Goias,ausente,ausente,ausente,ausente,Goias, Olímpico,0,1,RS,GO
312,26,2003-08-17,18:00,Fluminense,Flamengo,ausente,ausente,ausente,ausente,Flamengo, Maracanã,0,1,RJ,RJ
313,27,2003-08-20,20:30,Flamengo,Sao Caetano,ausente,ausente,ausente,ausente,Flamengo, Maracanã,1,0,RJ,SP
314,27,2003-08-20,20:30,Goias,Parana,ausente,ausente,ausente,ausente,Goias, Serra Dourada,1,0,GO,PR
315,27,2003-08-20,20:30,Juventude,Bahia,ausente,ausente,ausente,ausente,Juventude, Alfredo Jaconi,1,0,RS,BA
316,27,2003-08-20,20:30,Cruzeiro,Coritiba,ausente,ausente,ausente,ausente,ausente, Mineirão,2,2,MG,PR
317,27,2003-08-20,20:30,Athletico-PR,Figueirense,ausente,ausente,ausente,ausente,Figueirense, Arena da Baixada,1,2,PR,SC
318,27,2003-08-20,20:30,Vitoria,Gremio,ausente,ausente,ausente,ausente,Vitoria, Barradão,4,1,BA,RS
319,27,2003-08-20,21:40,Santos,Paysandu,ausente,ausente,ausente,ausente,Santos, Vila Belmiro,2,0,SP,PA
320,27,2003-08-20,21:40,Fortaleza,Sao Paulo,ausente,ausente,ausente,ausente,Sao Paulo, Castelão,0,2,CE,SP
321,27,2003-08-20,21:40,Corinthians,Vasco,ausente,ausente,ausente,ausente,ausente, Pacaembu,0,0,SP,RJ
322,27,2003-08-21,15:00,Internacional,Fluminense,ausente,ausente,ausente,ausente,Fluminense, Beira Rio,0,1,RS,RJ
323,27,2003-08-21,20:30,Guarani,Atletico-MG,ausente,ausente,ausente,ausente,ausente, Brinco de Ouro,2,2,SP,MG
324,27,2003-08-21,20:30,Criciuma,Ponte Preta,ausente,ausente,ausente,ausente,Criciuma, Heriberto Hulse,3,0,SC,SP
325,28,2003-08-23,16:00,Santos,Flamengo,ausente,ausente,ausente,ausente,Santos, Vila Belmiro,2,1,SP,RJ
326,28,2003-08-23,16:00,Athletico-PR,Fortaleza,ausente,ausente,ausente,ausente,Athletico-PR, Arena da Baixada,3,1,PR,CE
327,28,2003-08-23,16:00,Goias,Cruzeiro,ausente,ausente,ausente,ausente,Goias, Serra Dourada,1,0,GO,MG
328,28,2003-08-23,18:00,Gremio,Sao Caetano,ausente,ausente,ausente,ausente,ausente, Olímpico,0,0,RS,SP
329,28,2003-08-24,16:00,Vasco,Sao Paulo,ausente,ausente,ausente,ausente,Vasco, São Januário,3,2,RJ,SP
330,28,2003-08-24,16:00,Paysandu,Ponte Preta,ausente,ausente,ausente,ausente,Paysandu, Mangueirão,3,2,PA,SP
331,28,2003-08-24,16:00,Parana,Fluminense,ausente,ausente,ausente,ausente,Parana,  Willie Davids,2,0,PR,RJ
332,28,2003-08-24,16:00,Vitoria,Juventude,ausente,ausente,ausente,ausente,Vitoria, Barradão,3,0,BA,RS
333,28,2003-08-24,16:00,Guarani,Criciuma,ausente,ausente,ausente,ausente,Guarani, Brinco de Ouro,1,0,SP,SC
334,28,2003-08-24,16:00,Figueirense,Coritiba,ausente,ausente,ausente,ausente,Coritiba, Orlando Scarpelli,1,2,SC,PR
335,28,2003-08-24,18:00,Corinthians,Internacional,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,3,1,SP,RS
336,28,2003-08-24,18:00,Atletico-MG,Bahia,ausente,ausente,ausente,ausente,Atletico-MG, Mineirão,1,0,MG,BA
337,29,2003-08-30,16:00,Fluminense,Gremio,ausente,ausente,ausente,ausente,Fluminense,  Municipal Juiz de Fora,2,0,RJ,RS
338,29,2003-08-30,16:00,Fortaleza,Santos,ausente,ausente,ausente,ausente,ausente, Castelão,0,0,CE,SP
339,29,2003-08-30,16:00,Internacional,Vitoria,ausente,ausente,ausente,ausente,Vitoria, Beira Rio,0,1,RS,BA
340,29,2003-08-30,18:00,Cruzeiro,Guarani,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,4,1,MG,SP
341,29,2003-08-30,18:00,Sao Paulo,Paysandu,ausente,ausente,ausente,ausente,Sao Paulo,  Benedito Teixeira,1,0,SP,PA
342,29,2003-08-31,16:00,Sao Caetano,Vasco,ausente,ausente,ausente,ausente,Sao Caetano, Anacleto Campanella,1,0,SP,RJ
343,29,2003-08-31,16:00,Juventude,Goias,ausente,ausente,ausente,ausente,Goias, Alfredo Jaconi,0,2,RS,GO
344,29,2003-08-31,16:00,Flamengo,Corinthians,ausente,ausente,ausente,ausente,Flamengo, Maracanã,1,0,RJ,SP
345,29,2003-08-31,16:00,Bahia,Parana,ausente,ausente,ausente,ausente,Bahia, Fonte Nova,4,2,BA,PR
346,29,2003-08-31,16:00,Ponte Preta,Figueirense,ausente,ausente,ausente,ausente,ausente, Moisés Lucarelli,1,1,SP,SC
347,29,2003-08-31,18:00,Criciuma,Athletico-PR,ausente,ausente,ausente,ausente,Criciuma, Heriberto Hulse,2,0,SC,PR
348,29,2003-08-31,18:00,Coritiba,Atletico-MG,ausente,ausente,ausente,ausente,ausente, Couto Pereira,2,2,PR,MG
349,30,2003-09-13,16:00,Santos,Criciuma,ausente,ausente,ausente,ausente,Santos, Vila Belmiro,5,2,SP,SC
350,30,2003-09-13,16:00,Athletico-PR,Cruzeiro,ausente,ausente,ausente,ausente,Cruzeiro, Arena da Baixada,1,4,PR,MG
351,30,2003-09-13,18:00,Gremio,Bahia,ausente,ausente,ausente,ausente,ausente, Olímpico,1,1,RS,BA
352,30,2003-09-13,18:00,Corinthians,Fortaleza,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,2,0,SP,CE
353,30,2003-09-14,16:00,Vitoria,Flamengo,ausente,ausente,ausente,ausente,Vitoria, Barradão,1,0,BA,RJ
354,30,2003-09-14,16:00,Figueirense,Sao Paulo,ausente,ausente,ausente,ausente,ausente, Orlando Scarpelli,2,2,SC,SP
355,30,2003-09-14,16:00,Goias,Internacional,ausente,ausente,ausente,ausente,Goias, Serra Dourada,3,1,GO,RS
356,30,2003-09-14,16:00,Paysandu,Sao Caetano,ausente,ausente,ausente,ausente,Paysandu, Mangueirão,1,0,PA,SP
357,30,2003-09-14,16:00,Guarani,Juventude,ausente,ausente,ausente,ausente,Guarani, Brinco de Ouro,2,0,SP,RS
358,30,2003-09-14,16:00,Parana,Coritiba,ausente,ausente,ausente,ausente,Coritiba, Couto Pereira,2,3,PR,PR
359,30,2003-09-14,18:00,Vasco,Fluminense,ausente,ausente,ausente,ausente,Vasco, Maracanã,1,0,RJ,RJ
360,30,2003-09-14,18:00,Atletico-MG,Ponte Preta,ausente,ausente,ausente,ausente,Atletico-MG,  Independência,2,0,MG,SP
361,31,2003-09-20,16:00,Cruzeiro,Santos,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,3,0,MG,SP
362,31,2003-09-20,16:00,Coritiba,Gremio,ausente,ausente,ausente,ausente,Coritiba, Couto Pereira,1,0,PR,RS
363,31,2003-09-20,16:00,Ponte Preta,Parana,ausente,ausente,ausente,ausente,Ponte Preta, Vila Belmiro,4,0,SP,PR
364,31,2003-09-20,18:00,Fluminense,Paysandu,ausente,ausente,ausente,ausente,ausente, Maracanã,1,1,RJ,PA
365,31,2003-09-20,18:00,Internacional,Guarani,ausente,ausente,ausente,ausente,Internacional, Beira Rio,2,0,RS,SP
366,31,2003-09-21,16:00,Bahia,Vasco,ausente,ausente,ausente,ausente,Bahia, Fonte Nova,3,0,BA,RJ
367,31,2003-09-21,16:00,Criciuma,Corinthians,ausente,ausente,ausente,ausente,Criciuma, Heriberto Hulse,1,0,SC,SP
368,31,2003-09-21,16:00,Fortaleza,Vitoria,ausente,ausente,ausente,ausente,Fortaleza,  Plácido Castelo,1,0,CE,BA
369,31,2003-09-21,16:00,Juventude,Athletico-PR,ausente,ausente,ausente,ausente,Juventude, Alfredo Jaconi,4,0,RS,PR
370,31,2003-09-21,16:00,Sao Caetano,Figueirense,ausente,ausente,ausente,ausente,Figueirense, Anacleto Campanella,0,2,SP,SC
371,31,2003-09-21,18:00,Sao Paulo,Atletico-MG,ausente,ausente,ausente,ausente,ausente, Morumbi,2,2,SP,MG
372,31,2003-09-21,18:00,Flamengo,Goias,ausente,ausente,ausente,ausente,ausente, Maracanã,1,1,RJ,GO
373,32,2003-09-24,19:00,Athletico-PR,Internacional,ausente,ausente,ausente,ausente,Athletico-PR, Arena da Baixada,2,1,PR,RS
374,32,2003-09-24,20:30,Gremio,Ponte Preta,ausente,ausente,ausente,ausente,ausente, Olímpico,2,2,RS,SP
375,32,2003-09-24,20:30,Goias,Fortaleza,ausente,ausente,ausente,ausente,Fortaleza, Serra Dourada,0,1,GO,CE
376,32,2003-09-24,20:30,Paysandu,Bahia,ausente,ausente,ausente,ausente,Paysandu, Mangueirão,4,0,PA,BA
377,32,2003-09-24,20:30,Vitoria,Criciuma,ausente,ausente,ausente,ausente,ausente, Barradão,1,1,BA,SC
378,32,2003-09-24,21:40,Guarani,Flamengo,ausente,ausente,ausente,ausente,Guarani, Brinco de Ouro,5,3,SP,RJ
379,32,2003-09-24,21:40,Parana,Sao Paulo,ausente,ausente,ausente,ausente,Parana, Pinheirão,4,2,PR,SP
380,32,2003-09-24,21:40,Santos,Juventude,ausente,ausente,ausente,ausente,ausente, Vila Belmiro,1,1,SP,RS
381,32,2003-09-24,21:40,Corinthians,Cruzeiro,ausente,ausente,ausente,ausente,Cruzeiro, Pacaembu,0,1,SP,MG
382,32,2003-09-25,20:30,Figueirense,Fluminense,ausente,ausente,ausente,ausente,ausente, Orlando Scarpelli,2,2,SC,RJ
383,32,2003-09-25,20:30,Vasco,Coritiba,ausente,ausente,ausente,ausente,Vasco, São Januário,2,1,RJ,PR
384,32,2003-09-25,20:30,Atletico-MG,Sao Caetano,ausente,ausente,ausente,ausente,Atletico-MG,  Independência,3,1,MG,SP
385,33,2003-09-27,16:00,Internacional,Santos,ausente,ausente,ausente,ausente,Internacional, Beira Rio,1,0,RS,SP
386,33,2003-09-27,16:00,Sao Paulo,Gremio,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,3,1,SP,RS
387,33,2003-09-27,18:00,Flamengo,Athletico-PR,ausente,ausente,ausente,ausente,Flamengo, Maracanã,2,1,RJ,PR
388,33,2003-09-28,16:00,Cruzeiro,Vitoria,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,1,0,MG,BA
389,33,2003-09-28,16:00,Bahia,Figueirense,ausente,ausente,ausente,ausente,ausente, Fonte Nova,1,1,BA,SC
390,33,2003-09-28,16:00,Criciuma,Goias,ausente,ausente,ausente,ausente,Criciuma, Heriberto Hulse,1,0,SC,GO
391,33,2003-09-28,16:00,Fortaleza,Guarani,ausente,ausente,ausente,ausente,Fortaleza, Presidente Vargas,3,0,CE,SP
392,33,2003-09-28,16:00,Juventude,Corinthians,ausente,ausente,ausente,ausente,Juventude, Alfredo Jaconi,6,1,RS,SP
393,33,2003-09-28,16:00,Ponte Preta,Vasco,ausente,ausente,ausente,ausente,ausente, Moisés Lucarelli,2,2,SP,RJ
394,33,2003-09-28,16:00,Sao Caetano,Parana,ausente,ausente,ausente,ausente,Sao Caetano, Anacleto Campanella,2,0,SP,PR
395,33,2003-09-28,18:00,Fluminense,Atletico-MG,ausente,ausente,ausente,ausente,Atletico-MG,  Giulite Coutinho,0,1,RJ,MG
396,33,2003-09-28,18:00,Coritiba,Paysandu,ausente,ausente,ausente,ausente,Coritiba, Couto Pereira,1,0,PR,PA
397,34,2003-10-04,16:00,Athletico-PR,Fluminense,ausente,ausente,ausente,ausente,ausente, Arena da Baixada,0,0,PR,RJ
398,34,2003-10-04,16:00,Paysandu,Internacional,ausente,ausente,ausente,ausente,ausente, Mangueirão,0,0,PA,RS
399,34,2003-10-04,16:00,Sao Caetano,Ponte Preta,ausente,ausente,ausente,ausente,Sao Caetano, Anacleto Campanella,1,0,SP,SP
400,34,2003-10-04,18:00,Gremio,Figueirense,ausente,ausente,ausente,ausente,Gremio, Olímpico,3,1,RS,SC
401,34,2003-10-04,18:00,Sao Paulo,Santos,ausente,ausente,ausente,ausente,Santos, Morumbi,1,2,SP,SP
402,34,2003-10-05,16:00,Vitoria,Corinthians,ausente,ausente,ausente,ausente,Corinthians, Barradão,1,2,BA,SP
403,34,2003-10-05,16:00,Goias,Bahia,ausente,ausente,ausente,ausente,Goias, Serra Dourada,3,1,GO,BA
404,34,2003-10-05,16:00,Atletico-MG,Vasco,ausente,ausente,ausente,ausente,Atletico-MG,  Independência,2,1,MG,RJ
405,34,2003-10-05,16:00,Juventude,Fortaleza,ausente,ausente,ausente,ausente,ausente, Alfredo Jaconi,2,2,RS,CE
406,34,2003-10-05,16:00,Guarani,Coritiba,ausente,ausente,ausente,ausente,Guarani, Brinco de Ouro,2,1,SP,PR
407,34,2003-10-05,18:00,Flamengo,Parana,ausente,ausente,ausente,ausente,Parana, Maracanã,0,3,RJ,PR
408,34,2003-10-05,18:00,Criciuma,Cruzeiro,ausente,ausente,ausente,ausente,Cruzeiro, Heriberto Hulse,1,3,SC,MG
409,35,2003-10-08,19:00,Vasco,Juventude,ausente,ausente,ausente,ausente,ausente, Maracanã,1,1,RJ,RS
